inventory_id,product_id,warehouse_id,quantity_on_hand,reserved_quantity,reorder_threshold,last_restocked_date
a6931e26-98eb-435f-91e0-be652bd34b2d,33e9d31f-cdb0-46af-822d-8f05dddd55d8,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,4940,196,275,2024-03-30
830aa05d-ccef-41f2-8902-74fbc52bf6f6,6e3b232f-4b59-41b4-93b6-c34257faba3f,17c4e490-aea6-450e-8341-edd09cb436b7,1636,6,455,2024-04-06
4c60847b-6dcd-4e90-902e-1192dd01aec7,6e3b232f-4b59-41b4-93b6-c34257faba3f,bf354916-9528-4db9-8189-f6524573c41b,2292,121,97,2024-01-31
65e6e664-1c11-4533-8be4-2cb75f3ed45d,21004059-8963-4345-a293-8f5194c596c8,fa42ec50-bf62-41ae-851d-68ee160f73ae,1702,125,80,2024-02-15
938a8b14-ad93-4354-9e85-9adfbe0f304d,47ea17bf-307f-4df7-80f6-943182209e9f,bbc4323f-7fdc-4913-8813-74f66d90fbff,4586,74,496,2024-04-29
f0b68d2e-f44f-4ec6-932f-81ff0815d1ad,47ea17bf-307f-4df7-80f6-943182209e9f,fa42ec50-bf62-41ae-851d-68ee160f73ae,4609,159,110,2024-02-08
153f84fd-c02d-4d17-886d-be07b054c499,47ea17bf-307f-4df7-80f6-943182209e9f,414c90e8-1f79-4fac-aa23-cea655b18828,4313,76,59,2024-02-13
4917e9e2-0e5b-4149-a96e-ae7c05020779,ad0d5b60-6cb7-4668-aa6a-7184800bcd0e,3b5e3aa9-ba0f-4938-8883-41d61182dc94,2172,2,391,2024-04-03
fa063e18-edcf-4b47-b8a6-7bb37474685b,ad0d5b60-6cb7-4668-aa6a-7184800bcd0e,90d6c40d-10d6-432b-99fe-bd1448f1aa57,1525,135,104,2024-04-19
1258aae3-a418-4419-b4b4-3d5486c14568,ad0d5b60-6cb7-4668-aa6a-7184800bcd0e,17c4e490-aea6-450e-8341-edd09cb436b7,4491,41,124,2024-03-01
3131ab48-bf41-44c0-9727-264d813ecf45,47d4343e-3c71-4a7e-8a3d-3553249da146,675870cd-1868-4277-aeba-578addec8838,4017,193,332,2024-04-11
ef020801-ad61-4714-8511-9a5a11696fc0,47d4343e-3c71-4a7e-8a3d-3553249da146,bf354916-9528-4db9-8189-f6524573c41b,1207,181,420,2024-03-27
4bae78e2-51c3-4350-b9d8-4c8557fcd80f,47d4343e-3c71-4a7e-8a3d-3553249da146,414c90e8-1f79-4fac-aa23-cea655b18828,4211,3,255,2024-04-19
f28e19f9-ea6a-4710-b3bf-8c983a7e8fee,b817e3f6-456b-4d3a-bac6-a64f049f2cd5,90d6c40d-10d6-432b-99fe-bd1448f1aa57,2369,54,308,2024-02-15
d27c0566-5e49-4672-86e3-2e2f4f18469f,b817e3f6-456b-4d3a-bac6-a64f049f2cd5,2f1e95b4-aa81-4b55-926d-70531f59528d,2816,166,300,2024-04-14
fb5b27f0-bb3a-4aed-a72a-2543f6e2ac86,a73aeea9-6ee6-4c3a-a9c7-e77e44707547,3b5e3aa9-ba0f-4938-8883-41d61182dc94,2038,181,301,2024-02-15
2e0ed44a-2907-4234-959e-6e8bf74b4bc5,f01121a0-26c1-4994-becf-65b5be8fe967,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,1588,121,61,2024-03-05
ef02a97c-3e9c-4bcf-93db-6b39fd8402a6,f01121a0-26c1-4994-becf-65b5be8fe967,bf354916-9528-4db9-8189-f6524573c41b,525,3,413,2024-04-30
6e5aebb2-6c71-4f93-914b-2a55a3bd4d1a,063cfa84-a4a0-4375-b793-c1e8d2d792e2,bf354916-9528-4db9-8189-f6524573c41b,2237,129,253,2024-04-04
6058b1d9-1cdc-4e44-a628-3823abe309a5,063cfa84-a4a0-4375-b793-c1e8d2d792e2,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,559,144,149,2024-04-29
92d8c150-3e69-41dc-a974-7d9ebe714d3e,063cfa84-a4a0-4375-b793-c1e8d2d792e2,ab993ac2-3403-4413-88ca-adf00cee0973,3187,41,372,2024-02-02
87dcfeb6-d8bf-4d52-bebc-2bc9b122a242,a87108e8-c7da-478e-aaaa-f0a5a384f898,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,4271,21,99,2024-03-24
e01c5ef1-cbd5-4f33-8932-ab0c97dcb834,a87108e8-c7da-478e-aaaa-f0a5a384f898,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,1850,1,394,2024-02-07
6c3ffc59-3d7f-4ad9-b423-6a7154756c7d,d8bd9d41-f9cc-4955-883e-8db93cc6aeb8,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,3669,192,417,2024-03-14
aefc7de8-24c3-451e-9904-87bf5ed519ec,d8bd9d41-f9cc-4955-883e-8db93cc6aeb8,ab993ac2-3403-4413-88ca-adf00cee0973,2348,7,403,2024-02-19
376e0460-bc53-4423-9d6f-06568bfbb101,d8bd9d41-f9cc-4955-883e-8db93cc6aeb8,bbc4323f-7fdc-4913-8813-74f66d90fbff,1382,3,169,2024-02-18
6a0636bf-67a5-4910-a206-2f0407bbc2a6,c7d0d6bb-bb7d-4fd3-b3f7-1485a7856861,2f1e95b4-aa81-4b55-926d-70531f59528d,723,69,158,2024-03-12
391e6858-1b60-471c-9582-d66183b7606e,c7d0d6bb-bb7d-4fd3-b3f7-1485a7856861,186252aa-ede5-4d43-ae8c-afa67e2d2f41,3348,125,498,2024-04-17
0418fe97-ad23-4d12-94fc-2f865a585f5b,c7d0d6bb-bb7d-4fd3-b3f7-1485a7856861,414c90e8-1f79-4fac-aa23-cea655b18828,2627,10,90,2024-04-25
857d151e-0b97-4be4-aac3-1c9c054007d9,c7d0d6bb-bb7d-4fd3-b3f7-1485a7856861,bbc4323f-7fdc-4913-8813-74f66d90fbff,4679,106,320,2024-04-29
789ca0e1-fccb-4f9e-9366-37db1b85d13e,9d6d4dd3-ae5a-45d6-a0c3-c13efecc644a,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,1103,97,413,2024-02-18
dc601a31-3848-403e-9c26-ca72c6e0d7bf,9d6d4dd3-ae5a-45d6-a0c3-c13efecc644a,90d6c40d-10d6-432b-99fe-bd1448f1aa57,4921,119,325,2024-03-21
52058636-977a-473e-9d4b-de2cd41eb660,93f4036f-970d-450f-8b5c-9bb89e9a20b8,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,640,90,427,2024-04-18
31f0b215-a0aa-4d12-9b45-63dfb3614161,93f4036f-970d-450f-8b5c-9bb89e9a20b8,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,34,10,266,2024-04-15
137e2859-a4b7-438a-a704-21190f2fdf2f,93f4036f-970d-450f-8b5c-9bb89e9a20b8,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,2272,139,230,2024-03-11
0dc89d30-7f94-45b7-b1d3-8e7975c3166a,87143aa1-d27b-4b73-9c88-cd2e4e3f1b1a,bbc4323f-7fdc-4913-8813-74f66d90fbff,1189,9,272,2024-04-04
534b94df-d641-438a-b133-7286e12ed28a,87143aa1-d27b-4b73-9c88-cd2e4e3f1b1a,3b5e3aa9-ba0f-4938-8883-41d61182dc94,1737,83,494,2024-04-07
f32e96db-871f-422c-be39-4d8981f6b9f9,87143aa1-d27b-4b73-9c88-cd2e4e3f1b1a,675870cd-1868-4277-aeba-578addec8838,4368,71,280,2024-04-27
77accd9c-d73d-48d3-af85-ef1e0095fb53,8c75d773-681a-44f2-bc63-108e6cec5f27,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,3705,178,398,2024-04-12
c2aeccb2-ff01-4fac-8d88-d315281cd47d,8c75d773-681a-44f2-bc63-108e6cec5f27,bbc4323f-7fdc-4913-8813-74f66d90fbff,1103,51,402,2024-03-14
7cde0e05-dc83-4323-ae8a-2bf6c980230a,8c75d773-681a-44f2-bc63-108e6cec5f27,90d6c40d-10d6-432b-99fe-bd1448f1aa57,135,42,132,2024-04-03
0321df0c-778d-44c5-b57b-7db6dd7ac903,9295ca6a-5f2a-4dcd-9704-80d76ee7234e,ab993ac2-3403-4413-88ca-adf00cee0973,2388,81,450,2024-04-17
40ca5a02-42df-4e85-8cf3-c98d7acef24c,9295ca6a-5f2a-4dcd-9704-80d76ee7234e,fa42ec50-bf62-41ae-851d-68ee160f73ae,4812,142,370,2024-03-21
765304d0-4259-4bec-bb95-f74192bdb2fc,9295ca6a-5f2a-4dcd-9704-80d76ee7234e,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,3682,44,343,2024-04-19
62eed053-5381-49a7-9047-8f723f6fea7a,ccea34c8-1821-4dc6-80e9-b347f8822c54,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,1336,87,289,2024-02-16
3b163490-f736-40d2-b562-be1d53af3334,ccea34c8-1821-4dc6-80e9-b347f8822c54,17c4e490-aea6-450e-8341-edd09cb436b7,3974,51,499,2024-04-09
78712916-98a6-42b2-93bf-73584a550bcb,e9ece3e5-cf22-4326-9718-689a7fd527e6,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,1414,153,474,2024-02-17
563f2651-9ecf-46bc-84bc-06694462939c,e9ece3e5-cf22-4326-9718-689a7fd527e6,2f1e95b4-aa81-4b55-926d-70531f59528d,4648,79,366,2024-04-17
5a66b674-7526-4724-8865-bf10e7e6a81c,e9ece3e5-cf22-4326-9718-689a7fd527e6,3b5e3aa9-ba0f-4938-8883-41d61182dc94,452,103,65,2024-04-13
8c9e2143-da22-4b4e-beb4-c4906010dca3,30282912-b9e8-4f1b-a82b-5f1646a03e79,90d6c40d-10d6-432b-99fe-bd1448f1aa57,3184,22,199,2024-03-19
b3ec3754-58ec-4154-b4ea-9b4a9a47363d,30282912-b9e8-4f1b-a82b-5f1646a03e79,17c4e490-aea6-450e-8341-edd09cb436b7,1563,22,311,2024-01-31
fbbcdad3-1a40-4e3b-bdbd-564ee8b584f6,30282912-b9e8-4f1b-a82b-5f1646a03e79,3b5e3aa9-ba0f-4938-8883-41d61182dc94,1173,53,279,2024-02-11
111c1943-7c17-4f11-aea1-ee5d869ce116,f7cd21f8-f1cc-4b06-985f-f26ac6b81dc1,17c4e490-aea6-450e-8341-edd09cb436b7,282,93,155,2024-03-05
c17212d1-da86-4d11-98e0-aa4c80c02076,f7cd21f8-f1cc-4b06-985f-f26ac6b81dc1,2f1e95b4-aa81-4b55-926d-70531f59528d,3288,129,498,2024-04-14
26476e90-d5e2-4bc1-ac62-b46ce6b2e8f2,f7cd21f8-f1cc-4b06-985f-f26ac6b81dc1,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,1189,177,408,2024-02-06
4efdfd5a-41b9-4bd5-a2cc-a8f9ea795a7a,f7cd21f8-f1cc-4b06-985f-f26ac6b81dc1,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,2823,125,409,2024-04-10
9953ba50-e55e-45f3-95dc-b0deb6f93251,68d4704e-907c-47ed-8acc-58e1da2de491,fa42ec50-bf62-41ae-851d-68ee160f73ae,3937,3,322,2024-02-21
6436074b-7ce2-4fa6-8944-b9a06f1442b4,68d4704e-907c-47ed-8acc-58e1da2de491,675870cd-1868-4277-aeba-578addec8838,3587,10,170,2024-04-27
096e8620-23a3-4fc6-8e3e-4204cae66a27,b06049b8-0511-4723-b7f1-10f6fb6bd6f4,bbc4323f-7fdc-4913-8813-74f66d90fbff,547,100,186,2024-03-11
12173fd4-ce33-4918-855e-544b3b8ad0b7,b06049b8-0511-4723-b7f1-10f6fb6bd6f4,bf354916-9528-4db9-8189-f6524573c41b,3802,165,258,2024-04-21
fd6b7eb9-a62a-42c8-bf09-79eb489e2dfd,b06049b8-0511-4723-b7f1-10f6fb6bd6f4,17c4e490-aea6-450e-8341-edd09cb436b7,919,123,433,2024-04-11
aed080f4-4038-44eb-abb3-c9b8feb45bf6,5fde4ef7-c4b2-4390-b0c3-5eff3482c2ec,414c90e8-1f79-4fac-aa23-cea655b18828,1161,112,224,2024-03-20
aced3ba5-e08a-467c-9864-5f3aa812be6d,034b9362-0206-4c04-8f67-6f88c2737e77,ab993ac2-3403-4413-88ca-adf00cee0973,3872,70,84,2024-02-07
e1f4076a-2078-4a11-b20a-94ddb9692c39,034b9362-0206-4c04-8f67-6f88c2737e77,2f1e95b4-aa81-4b55-926d-70531f59528d,1417,126,199,2024-03-03
93210791-8d7b-49df-9368-3106e96d50dd,034b9362-0206-4c04-8f67-6f88c2737e77,90d6c40d-10d6-432b-99fe-bd1448f1aa57,1318,113,308,2024-03-04
04f760da-e089-421c-afd1-5bd9608a6677,ff6a814c-29c8-46cb-b8b9-2f29bf8c8076,ab993ac2-3403-4413-88ca-adf00cee0973,4978,36,161,2024-03-26
13f24836-ecc8-4d29-88f2-c977334c8598,ff6a814c-29c8-46cb-b8b9-2f29bf8c8076,fa42ec50-bf62-41ae-851d-68ee160f73ae,3680,14,478,2024-04-01
a4a57fb6-afe7-4e57-8fd7-1512d085018d,5cc08a0f-4e3e-41a7-be26-96ee6762b389,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,2461,7,488,2024-04-19
e5bcc153-b972-4b67-a03e-ee66dd61524e,5cc08a0f-4e3e-41a7-be26-96ee6762b389,3b5e3aa9-ba0f-4938-8883-41d61182dc94,193,77,153,2024-02-24
d3b512b0-c82a-4891-8287-baa961637a58,01754f00-5476-46c1-a3fa-1c3743cfdaa6,3b5e3aa9-ba0f-4938-8883-41d61182dc94,901,137,55,2024-03-26
d02156f3-c52c-4a51-b343-7b04efd21ac5,eabc3b88-12b5-45af-8a7b-c1f4ff5db0c8,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,1887,166,176,2024-04-22
23842d4b-c818-4aca-a61c-54e42aaaab6c,287c9004-d4d8-48f7-907c-e5c5a82038b0,3b5e3aa9-ba0f-4938-8883-41d61182dc94,1153,116,388,2024-04-16
a6184036-e7b1-42ee-b8fa-a6238cc9a93c,287c9004-d4d8-48f7-907c-e5c5a82038b0,414c90e8-1f79-4fac-aa23-cea655b18828,2623,106,252,2024-02-18
10016185-4afc-4d6f-9586-4bacc3ffe853,287c9004-d4d8-48f7-907c-e5c5a82038b0,90d6c40d-10d6-432b-99fe-bd1448f1aa57,59,34,267,2024-02-27
330e6c1b-0a79-47de-82e5-7084f41f316d,287c9004-d4d8-48f7-907c-e5c5a82038b0,bbc4323f-7fdc-4913-8813-74f66d90fbff,1197,84,166,2024-03-21
a643b3ab-44fb-4d64-b77b-8ec06e74c0c5,b6633c9e-e76b-45f6-8410-2ea31a73c62e,3b5e3aa9-ba0f-4938-8883-41d61182dc94,549,101,281,2024-02-21
9c79c225-4607-4b23-a290-787558ef6190,18aaa8f8-b3d7-4fc8-8034-357772863734,ab993ac2-3403-4413-88ca-adf00cee0973,4178,110,312,2024-04-12
6c16f10d-a0b8-4180-a856-36edf614860a,18aaa8f8-b3d7-4fc8-8034-357772863734,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,271,63,173,2024-03-08
ed634987-f858-4b01-894c-f9de7f02eb81,ea602e4d-b621-4e47-8156-9dedd40469dc,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,164,62,255,2024-04-08
66b804f8-fe29-4013-9103-7f9c8b706708,ea602e4d-b621-4e47-8156-9dedd40469dc,414c90e8-1f79-4fac-aa23-cea655b18828,1072,156,395,2024-04-25
614dab10-7e5b-40d8-ad4e-15afcd255eee,5dc7ffb5-db28-4f17-8232-724e8065adec,bbc4323f-7fdc-4913-8813-74f66d90fbff,4234,165,215,2024-02-22
9807b525-e0d3-4b8d-8036-d604be35ed7d,5dc7ffb5-db28-4f17-8232-724e8065adec,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,1564,4,131,2024-04-04
f421fde0-7f11-42ed-bc82-66e3cbfafc99,5dc7ffb5-db28-4f17-8232-724e8065adec,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,3479,29,368,2024-02-01
b211ea84-bfde-4040-addc-fcfc1b6b6fe7,1f475e3b-1935-4bfe-995c-7ce511422001,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,4638,107,370,2024-01-31
74ad86d1-f145-4d28-9f90-e2b98ee5eaa6,1f475e3b-1935-4bfe-995c-7ce511422001,2f1e95b4-aa81-4b55-926d-70531f59528d,3137,150,181,2024-04-28
d64bf9b3-c30c-462f-881f-39430d6332a1,c32c116b-bc8c-4547-b454-10ca1c89b2fd,17c4e490-aea6-450e-8341-edd09cb436b7,4344,131,369,2024-02-29
aab2633f-b226-46c3-8868-05070565ad1a,c32c116b-bc8c-4547-b454-10ca1c89b2fd,fa42ec50-bf62-41ae-851d-68ee160f73ae,2844,149,230,2024-02-17
0d2880c9-e020-43e9-8fae-f97f0af85234,1c51d3c1-8ddb-4ab2-b8ca-b59bfc95e230,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,3749,186,273,2024-02-17
79f390d2-11e1-498f-aa1f-91814b4af88c,1c51d3c1-8ddb-4ab2-b8ca-b59bfc95e230,ab993ac2-3403-4413-88ca-adf00cee0973,3080,95,336,2024-03-15
8cb42365-8176-42e6-b13d-01983690293d,af0496c1-b517-4061-9fe0-8d879e456418,bbc4323f-7fdc-4913-8813-74f66d90fbff,3317,118,429,2024-04-12
bb8cd8e6-547a-4262-88ad-b2374fb7898f,af0496c1-b517-4061-9fe0-8d879e456418,fa42ec50-bf62-41ae-851d-68ee160f73ae,2629,103,429,2024-03-28
86feb0c5-7ac7-4a7f-99f4-8e038730b278,af0496c1-b517-4061-9fe0-8d879e456418,414c90e8-1f79-4fac-aa23-cea655b18828,1532,65,180,2024-04-25
82db6a3e-b028-46df-bbfc-c67cbdc76822,2709b3b3-258c-4051-8694-b4c37ffad484,fa42ec50-bf62-41ae-851d-68ee160f73ae,1868,12,153,2024-02-08
7c863e1d-79ab-47d4-b0b6-4139edddc019,2709b3b3-258c-4051-8694-b4c37ffad484,3b5e3aa9-ba0f-4938-8883-41d61182dc94,2048,4,115,2024-03-13
ee8c52d7-ebc0-4bf8-9b8d-95923c7b2d06,2709b3b3-258c-4051-8694-b4c37ffad484,17c4e490-aea6-450e-8341-edd09cb436b7,3956,169,265,2024-03-13
de1c27be-a6d2-4f65-8260-36bee892893c,27cae104-346f-4330-8c67-ba171324951a,bbc4323f-7fdc-4913-8813-74f66d90fbff,2945,163,204,2024-04-10
651e681a-7e29-4214-9e1c-9fa0b7001e19,27cae104-346f-4330-8c67-ba171324951a,675870cd-1868-4277-aeba-578addec8838,2735,26,124,2024-02-23
0a5d6b61-37d9-4a3e-a377-16f04a6ffc9a,e7bb7015-6eb2-45c7-ba5d-e8601e0f714c,bf354916-9528-4db9-8189-f6524573c41b,4569,109,258,2024-02-12
f2a0b660-0acb-45f5-9788-207b41128719,e7bb7015-6eb2-45c7-ba5d-e8601e0f714c,675870cd-1868-4277-aeba-578addec8838,2376,94,357,2024-03-14
f7e5aac5-3d90-41ce-bffd-f0037b58bc77,648981b3-b5d8-4864-99cd-83f350bcd8ba,2f1e95b4-aa81-4b55-926d-70531f59528d,3016,77,337,2024-02-26
c39590ed-551f-428c-a15a-ed80fe6b1610,648981b3-b5d8-4864-99cd-83f350bcd8ba,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,3822,91,357,2024-02-01
96f890ca-6346-4b7f-a44c-6838217ecaf5,5e471d7b-1b7c-48b1-886f-829db22687d6,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,925,59,375,2024-03-04
915571ba-a592-45a3-83f3-957effc86787,5e471d7b-1b7c-48b1-886f-829db22687d6,bf354916-9528-4db9-8189-f6524573c41b,3503,88,311,2024-03-30
9ea85258-b7bd-4c4a-95df-cf0724e13c58,8d0774a8-30f1-45bd-8672-2ad4d9fbf289,2f1e95b4-aa81-4b55-926d-70531f59528d,2440,22,97,2024-03-04
c7e93d56-7c53-4c10-b5ac-ed30b8d0335f,8d0774a8-30f1-45bd-8672-2ad4d9fbf289,17c4e490-aea6-450e-8341-edd09cb436b7,3387,49,340,2024-02-11
cdb78e62-73a0-4d5f-b97b-4dbf18937ecf,0bbdca10-7319-43df-94ba-be4f432e786f,90d6c40d-10d6-432b-99fe-bd1448f1aa57,4022,197,224,2024-02-05
f13635d0-0114-4d49-9e6e-cf20b577ded9,0bbdca10-7319-43df-94ba-be4f432e786f,675870cd-1868-4277-aeba-578addec8838,3333,114,124,2024-03-16
421f682f-1baa-4954-a542-1c02df7fd059,0bbdca10-7319-43df-94ba-be4f432e786f,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,2061,174,269,2024-04-10
6ffcff89-d7ca-4f64-84b6-cec4830d33a5,0bbdca10-7319-43df-94ba-be4f432e786f,414c90e8-1f79-4fac-aa23-cea655b18828,712,61,99,2024-04-20
31560f6c-5ac3-4dca-9e29-2d4155b69223,272b2b00-4c5e-4609-95b0-c16d6defacbf,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,3849,38,265,2024-02-18
5fdd8749-3054-4a07-a412-087f0c56c97b,033bea50-8f06-4d90-8249-a65a76c00c25,17c4e490-aea6-450e-8341-edd09cb436b7,2,2,210,2024-04-19
07d5a510-5253-42ae-852e-2082d7558e6c,033bea50-8f06-4d90-8249-a65a76c00c25,675870cd-1868-4277-aeba-578addec8838,3225,140,305,2024-03-08
d7b9fdbf-2301-4842-81de-99d5b56416c0,033bea50-8f06-4d90-8249-a65a76c00c25,90d6c40d-10d6-432b-99fe-bd1448f1aa57,2528,3,354,2024-03-06
cdd11d0e-a07a-4e8a-beee-c5ee73bc3c89,358b1f7b-0bb9-48f1-b403-c1359d89476b,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,1683,36,51,2024-02-10
9603ec49-87f7-49df-be1f-5f5402d4f33c,358b1f7b-0bb9-48f1-b403-c1359d89476b,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,1659,16,372,2024-02-07
faab1539-f220-4e04-8425-240b780fe865,358b1f7b-0bb9-48f1-b403-c1359d89476b,186252aa-ede5-4d43-ae8c-afa67e2d2f41,3113,154,385,2024-02-29
20ee94a2-7b73-4d80-9269-3df74b4481a1,175d8bb9-c894-40c0-aae4-b2de4b8515f2,ab993ac2-3403-4413-88ca-adf00cee0973,1451,113,290,2024-02-09
1a529679-5825-4dfc-ba15-b2202fec6687,175d8bb9-c894-40c0-aae4-b2de4b8515f2,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,1446,108,79,2024-04-01
6d4899f4-89ed-4fca-bc25-88b5f95845a1,175d8bb9-c894-40c0-aae4-b2de4b8515f2,17c4e490-aea6-450e-8341-edd09cb436b7,2375,95,135,2024-02-16
a7bf2242-02fd-449b-8f24-b19b7e4fd96e,2ef51dfb-d392-482f-8309-15ebd07e3bd4,bf354916-9528-4db9-8189-f6524573c41b,581,104,92,2024-04-13
e2b8c33f-59c4-44ae-9755-355036f6226b,2ef51dfb-d392-482f-8309-15ebd07e3bd4,675870cd-1868-4277-aeba-578addec8838,3057,99,364,2024-02-03
652110f5-ab60-453e-94a7-6c8b03dd9f10,459baeba-7ebb-432e-b15f-2773e1810c63,2f1e95b4-aa81-4b55-926d-70531f59528d,798,137,262,2024-03-31
e4e520e1-1250-4750-97f5-6f79e21f4098,459baeba-7ebb-432e-b15f-2773e1810c63,17c4e490-aea6-450e-8341-edd09cb436b7,3075,3,272,2024-04-08
ffe2f861-f2f6-4e50-8804-7e6d9b711a71,459baeba-7ebb-432e-b15f-2773e1810c63,90d6c40d-10d6-432b-99fe-bd1448f1aa57,3675,25,289,2024-03-01
09d1c16c-4d8d-45a6-a2f7-c44b0a78e7ca,4f8168b1-037a-4a94-9588-56e6fbcf781d,414c90e8-1f79-4fac-aa23-cea655b18828,2033,165,383,2024-03-24
1bbdbb36-88f0-49a5-a667-301de6e91ea7,4f8168b1-037a-4a94-9588-56e6fbcf781d,ab993ac2-3403-4413-88ca-adf00cee0973,717,8,384,2024-02-15
3c44a531-8dd4-4743-9253-8914c39e7d3f,4f8168b1-037a-4a94-9588-56e6fbcf781d,3b5e3aa9-ba0f-4938-8883-41d61182dc94,1121,58,158,2024-02-21
306adc8b-58da-4f1a-ae05-f3d7797f2489,d859c8d6-fa27-4300-b6b7-3eafba16a296,414c90e8-1f79-4fac-aa23-cea655b18828,3085,41,325,2024-04-07
e7577be7-6d49-45a5-8299-bb97f039479e,d859c8d6-fa27-4300-b6b7-3eafba16a296,fa42ec50-bf62-41ae-851d-68ee160f73ae,1017,148,226,2024-02-15
2a43380b-1c91-42c0-916a-6da86636238d,d9b9c2b9-157e-4a3e-a1f9-8e058e75ee89,2f1e95b4-aa81-4b55-926d-70531f59528d,3237,105,87,2024-02-14
4aa28d88-bf66-414f-a874-ebc9dc5383c2,d9b9c2b9-157e-4a3e-a1f9-8e058e75ee89,fa42ec50-bf62-41ae-851d-68ee160f73ae,3838,126,240,2024-03-08
95fbcf8d-d2d6-446f-a733-4c7c9dac03d9,2e4a83dd-fdc8-4d09-926d-a7bafbb7868a,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,3572,156,331,2024-02-08
f380bba9-bd70-4136-afe7-294e6095c13e,2d4d266a-5f3b-4747-b7bf-524d8560fea1,bf354916-9528-4db9-8189-f6524573c41b,496,85,313,2024-04-13
66a3e18a-4369-4540-ab35-3acab60f98bb,2d4d266a-5f3b-4747-b7bf-524d8560fea1,186252aa-ede5-4d43-ae8c-afa67e2d2f41,1589,24,374,2024-03-13
4838d107-30fb-4ef7-9a67-da5d9b940971,2d4d266a-5f3b-4747-b7bf-524d8560fea1,90d6c40d-10d6-432b-99fe-bd1448f1aa57,4661,109,266,2024-02-13
8e612fff-29bf-4065-ad0d-732c5fff40c3,9e9343cd-a859-4565-b9c6-803d597f85c5,bbc4323f-7fdc-4913-8813-74f66d90fbff,2879,129,297,2024-03-06
0cda405b-7570-4452-b93c-9ec487be39fd,9e9343cd-a859-4565-b9c6-803d597f85c5,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,1248,15,432,2024-02-03
deecc9ee-8ef6-4184-a777-9e6921aa1a1b,c7a226e5-10c7-4a64-8aca-5e9788cc431d,414c90e8-1f79-4fac-aa23-cea655b18828,2389,14,261,2024-03-03
0ffc9551-4d6c-4a5e-b603-d5d65739b2e7,c7a226e5-10c7-4a64-8aca-5e9788cc431d,fa42ec50-bf62-41ae-851d-68ee160f73ae,2339,20,186,2024-04-21
c085d5f6-4058-4bda-a430-381ae45ffe68,3c90682d-242a-40e2-9d9b-1826174ab9d8,414c90e8-1f79-4fac-aa23-cea655b18828,287,149,432,2024-04-05
5fe959e9-7a63-42cc-b46f-6af6dd7fd134,3c90682d-242a-40e2-9d9b-1826174ab9d8,bbc4323f-7fdc-4913-8813-74f66d90fbff,1605,124,82,2024-02-06
333aad81-e2b6-442b-a10f-4272bea42970,3c90682d-242a-40e2-9d9b-1826174ab9d8,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,1910,187,394,2024-04-02
d3e4ef0c-ae43-47e1-81bb-e12b9fbe67da,f2ebc7b7-5025-46e5-9996-8ee22a4a230c,414c90e8-1f79-4fac-aa23-cea655b18828,601,84,326,2024-02-11
6a84d1f0-261e-433a-9aed-8343412e363d,f2ebc7b7-5025-46e5-9996-8ee22a4a230c,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,296,66,382,2024-03-30
e96f656c-09f6-4e1a-b6e4-9994d9e994a6,6b5eb5af-201d-4f04-9b23-aaa73ebbace0,675870cd-1868-4277-aeba-578addec8838,4459,56,55,2024-04-08
123b2f97-1bce-4a0c-8ff9-b1fc5af450a7,6b5eb5af-201d-4f04-9b23-aaa73ebbace0,ab993ac2-3403-4413-88ca-adf00cee0973,4366,56,327,2024-02-23
